grupo_linha,faixa,faixa_15,estacao_pico,carga_maxima,data,qtd_partidas
cdj_lapa_b4_b5,6,06:00–06:15,est_ogu,47.9395184236734,2025-10-08,2.0
cdj_lapa_b4_b5,6,06:15–06:30,est_bar,44.7925799086758,2025-10-08,4.0
cdj_lapa_b4_b5,6,06:30–06:45,est_bar,41.3178313558822,2025-10-08,3.0
cdj_lapa_b4_b5,6,06:45–07:00,est_bar,49.8328558696206,2025-10-08,3.0
cdj_lapa_b4_b5,7,07:00–07:15,est_ogu,66.1079398074121,2025-10-08,5.0
cdj_lapa_b4_b5,7,07:15–07:30,est_ogu,88.7654363750993,2025-10-08,3.0
cdj_lapa_b4_b5,7,07:30–07:45,est_ogu,64.8979410331384,2025-10-08,5.0
cdj_lapa_b4_b5,7,07:45–08:00,est_ogu,71.7496240601504,2025-10-08,4.0
cdj_lapa_b4_b5,8,08:00–08:15,est_bar,67.2205886935863,2025-10-08,4.0
cdj_lapa_b4_b5,8,08:15–08:30,est_bar,51.9585362609917,2025-10-08,4.0
cdj_lapa_b4_b5,8,08:30–08:45,est_vdg,46.6823035850496,2025-10-08,2.0
cdj_lapa_b4_b5,8,08:45–09:00,est_ogu,23.8157894736842,2025-10-08,2.0
cdj_lapa_b4_b5,9,09:00–09:30,est_ogu,61.0342057942058,2025-10-08,6.0
cdj_lapa_b4_b5,9,09:30–10:00,est_ogu,41.2325741239892,2025-10-08,7.0
cdj_lapa_b4_b5,10,10:00–10:30,est_ogu,45.4259400729989,2025-10-08,5.0
cdj_lapa_b4_b5,10,10:30–11:00,est_ogu,40.8846200083227,2025-10-08,5.0
cdj_lapa_b4_b5,11,11:00–11:30,est_vdg,37.2785872243634,2025-10-08,6.0
cdj_lapa_b4_b5,11,11:30–12:00,est_ogu,51.8918689538605,2025-10-08,6.0
cdj_lapa_b4_b5,12,12:00–12:30,est_bar,49.4376216460885,2025-10-08,7.0
cdj_lapa_b4_b5,12,12:30–13:00,est_bar,50.7562670304606,2025-10-08,6.0
cdj_lapa_b4_b5,13,13:00–13:30,est_bar,66.2349282296651,2025-10-08,6.0
cdj_lapa_b4_b5,13,13:30–14:00,est_bar,62.9176126126126,2025-10-08,5.0
cdj_lapa_b4_b5,14,14:00–14:30,est_rvm,41.821052631579,2025-10-08,5.0
cdj_lapa_b4_b5,14,14:30–15:00,est_ogu,46.5391168894458,2025-10-08,5.0
cdj_lapa_b4_b5,15,15:00–15:30,est_ogu,36.7983281406476,2025-10-08,6.0
cdj_lapa_b4_b5,15,15:30–16:00,est_rvm,49.9970588235294,2025-10-08,6.0
cdj_lapa_b4_b5,16,16:00–16:15,est_ogu,36.7598304271317,2025-10-08,3.0
cdj_lapa_b4_b5,16,16:15–16:30,est_ogu,33.1768297062415,2025-10-08,4.0
cdj_lapa_b4_b5,16,16:30–16:45,est_ogu,24.0984848484848,2025-10-08,3.0
cdj_lapa_b4_b5,16,16:45–17:00,est_ogu,25.7831278890601,2025-10-08,3.0
cdj_lapa_b4_b5,17,17:00–17:15,est_bar,58.2502704558275,2025-10-08,4.0
cdj_lapa_b4_b5,17,17:15–17:30,est_ogu,50.9354502979658,2025-10-08,3.0
cdj_lapa_b4_b5,17,17:30–17:45,est_ogu,40.6256526052387,2025-10-08,4.0
cdj_lapa_b4_b5,17,17:45–18:00,est_ogu,33.4966812650559,2025-10-08,5.0
cdj_lapa_b4_b5,18,18:00–18:15,est_ogu,48.4314610519429,2025-10-08,3.0
cdj_lapa_b4_b5,18,18:15–18:30,est_vdg,24.5855339815128,2025-10-08,5.0
cdj_lapa_b4_b5,18,18:30–18:45,est_ped,14.0145161290323,2025-10-08,5.0
cdj_lapa_b4_b5,18,18:45–19:00,est_ogu,14.3448773448773,2025-10-08,5.0
cdj_lapa_b4_b5,19,19:00–19:15,est_ogu,25.7277608915907,2025-10-08,3.0
cdj_lapa_b4_b5,19,19:15–19:30,est_hge,12.199541773231,2025-10-08,4.0
cdj_lapa_b4_b5,19,19:30–19:45,est_hge,4.4,2025-10-08,2.0
cdj_lapa_b4_b5,19,19:45–20:00,est_ped,6.8,2025-10-08,2.0
cdj_lapa_b4_b5,20,20:00–20:30,est_ped,8.06060606060606,2025-10-08,3.0
cdj_lapa_b4_b5,20,20:30–21:00,est_rvm,4.11764705882353,2025-10-08,3.0
cdj_lapa_b4_b5,21,21:00–21:30,est_ogu,11.9453416149068,2025-10-08,2.0
cdj_lapa_b4_b5,21,21:30–22:00,est_rvm,3.16666666666667,2025-10-08,4.0
cdj_lapa_b4_b5,22,22:00–22:30,est_ogu,13.3333333333333,2025-10-08,2.0
cdj_lapa_b4_b5,22,22:30–23:00,est_ped,2.0,2025-10-08,2.0
lapa_cdj_b4_b5,5,05:00–05:15,est_ped,8.51688311688312,2025-10-08,1.0
lapa_cdj_b4_b5,5,05:15–05:30,est_hge,12.4307692307692,2025-10-08,2.0
lapa_cdj_b4_b5,5,05:30–05:45,est_ogu,24.7640522875817,2025-10-08,3.0
lapa_cdj_b4_b5,5,05:45–06:00,est_lapa,48.3333333333333,2025-10-08,2.0
lapa_cdj_b4_b5,6,06:00–06:15,est_bar,38.0909090909091,2025-10-08,3.0
lapa_cdj_b4_b5,6,06:15–06:30,est_vdg,45.9244444444444,2025-10-08,4.0
lapa_cdj_b4_b5,6,06:30–06:45,est_ogu,66.4647717873524,2025-10-08,2.0
lapa_cdj_b4_b5,6,06:45–07:00,est_lapa,66.9210526315789,2025-10-08,3.0
lapa_cdj_b4_b5,7,07:00–07:15,est_lapa,68.804347826087,2025-10-08,4.0
lapa_cdj_b4_b5,7,07:15–07:30,est_lapa,67.7021276595745,2025-10-08,2.0
lapa_cdj_b4_b5,7,07:30–07:45,est_lapa,83.6666666666667,2025-10-08,3.0
lapa_cdj_b4_b5,7,07:45–08:00,est_lapa,56.7333333333333,2025-10-08,3.0
lapa_cdj_b4_b5,8,08:00–08:15,est_lapa,51.3,2025-10-08,3.0
lapa_cdj_b4_b5,8,08:15–08:30,est_lapa,41.1025641025641,2025-10-08,3.0
lapa_cdj_b4_b5,8,08:30–08:45,est_lapa,46.7272727272727,2025-10-08,2.0
lapa_cdj_b4_b5,8,08:45–09:00,est_lapa,30.8387096774194,2025-10-08,3.0
lapa_cdj_b4_b5,9,09:00–09:30,est_lapa,50.8727272727273,2025-10-08,6.0
lapa_cdj_b4_b5,9,09:30–10:00,est_lapa,55.0,2025-10-08,5.0
lapa_cdj_b4_b5,10,10:00–10:30,est_lapa,57.671875,2025-10-08,6.0
lapa_cdj_b4_b5,10,10:30–11:00,est_lapa,63.8965517241379,2025-10-08,5.0
lapa_cdj_b4_b5,11,11:00–11:30,est_lapa,75.3,2025-10-08,6.0
lapa_cdj_b4_b5,11,11:30–12:00,est_lapa,79.3684210526316,2025-10-08,5.0
lapa_cdj_b4_b5,12,12:00–12:30,est_lapa,104.18691588785,2025-10-08,7.0
lapa_cdj_b4_b5,12,12:30–13:00,est_lapa,70.7864077669903,2025-10-08,5.0
lapa_cdj_b4_b5,13,13:00–13:30,est_lapa,85.0636363636364,2025-10-08,7.0
lapa_cdj_b4_b5,13,13:30–14:00,est_lapa,70.3488372093023,2025-10-08,5.0
lapa_cdj_b4_b5,14,14:00–14:30,est_lapa,43.4556962025316,2025-10-08,6.0
lapa_cdj_b4_b5,14,14:30–15:00,est_lapa,60.710843373494,2025-10-08,6.0
lapa_cdj_b4_b5,15,15:00–15:30,est_lapa,71.9425287356322,2025-10-08,5.0
lapa_cdj_b4_b5,15,15:30–16:00,est_lapa,77.5961538461538,2025-10-08,6.0
lapa_cdj_b4_b5,16,16:00–16:15,est_lapa,46.4285714285714,2025-10-08,4.0
lapa_cdj_b4_b5,16,16:15–16:30,est_lapa,51.4594594594595,2025-10-08,5.0
lapa_cdj_b4_b5,16,16:30–16:45,est_lapa,76.6774193548387,2025-10-08,6.0
lapa_cdj_b4_b5,16,16:45–17:00,est_lapa,83.8666666666667,2025-10-08,7.0
lapa_cdj_b4_b5,17,17:00–17:15,est_lapa,65.7931034482759,2025-10-08,10.0
lapa_cdj_b4_b5,17,17:15–17:30,est_lapa,88.7339449541284,2025-10-08,5.0
lapa_cdj_b4_b5,17,17:30–17:45,est_lapa,84.2777777777778,2025-10-08,5.0
lapa_cdj_b4_b5,17,17:45–18:00,est_lapa,108.9921875,2025-10-08,8.0
lapa_cdj_b4_b5,18,18:00–18:15,est_lapa,84.3466666666667,2025-10-08,8.0
lapa_cdj_b4_b5,18,18:15–18:30,est_lapa,77.9,2025-10-08,6.0
lapa_cdj_b4_b5,18,18:30–18:45,est_lapa,55.2307692307692,2025-10-08,5.0
lapa_cdj_b4_b5,18,18:45–19:00,est_lapa,32.7777777777778,2025-10-08,4.0
lapa_cdj_b4_b5,19,19:00–19:15,est_lapa,34.093023255814,2025-10-08,1.0
lapa_cdj_b4_b5,19,19:15–19:30,est_lapa,27.55,2025-10-08,3.0
lapa_cdj_b4_b5,19,19:30–19:45,est_lapa,23.5,2025-10-08,3.0
lapa_cdj_b4_b5,19,19:45–20:00,est_lapa,21.6666666666667,2025-10-08,2.0
lapa_cdj_b4_b5,20,20:00–20:30,est_lapa,52.3898305084746,2025-10-08,3.0
lapa_cdj_b4_b5,20,20:30–21:00,est_lapa,32.0,2025-10-08,2.0
lapa_cdj_b4_b5,21,21:00–21:30,est_lapa,23.8620689655172,2025-10-08,4.0
lapa_cdj_b4_b5,21,21:30–22:00,est_lapa,16.6666666666667,2025-10-08,2.0
lapa_cdj_b4_b5,22,22:00–22:30,est_lapa,15.0,2025-10-08,3.0
lapa_cdj_b4_b5,22,22:30–23:00,est_lapa,13.0,2025-10-08,1.0
lapa_cdj_b4_b5,23,23:00–23:30,est_lapa,2.0,2025-10-08,
b1_b2_b3_volta,5,05:00–05:15,est_cid,1.0,2025-10-09,
b1_b2_b3_volta,5,05:15–05:30,est_hip,14.1864406779661,2025-10-09,
b1_b2_b3_volta,5,05:30–05:45,est_hip,104.929708853238,2025-10-09,
b1_b2_b3_volta,5,05:45–06:00,est_cid,214.505621186913,2025-10-09,
b1_b2_b3_volta,6,06:00–06:15,est_hip,180.273025773893,2025-10-09,5.0
b1_b2_b3_volta,6,06:15–06:30,est_hip,212.630473684741,2025-10-09,5.0
b1_b2_b3_volta,6,06:30–06:45,est_hip,241.904341692443,2025-10-09,4.0
b1_b2_b3_volta,6,06:45–07:00,est_cid,258.843797370065,2025-10-09,7.0
b1_b2_b3_volta,7,07:00–07:15,est_cid,333.205394331975,2025-10-09,7.0
b1_b2_b3_volta,7,07:15–07:30,est_cid,333.390309414034,2025-10-09,11.0
b1_b2_b3_volta,7,07:30–07:45,est_cid,336.030351335161,2025-10-09,11.0
b1_b2_b3_volta,7,07:45–08:00,est_cid,256.976915445665,2025-10-09,9.0
b1_b2_b3_volta,8,08:00–08:15,est_cid,241.325541125541,2025-10-09,13.0
b1_b2_b3_volta,8,08:15–08:30,est_cid,237.186665854815,2025-10-09,14.0
b1_b2_b3_volta,8,08:30–08:45,est_cid,222.526997657186,2025-10-09,8.0
b1_b2_b3_volta,8,08:45–09:00,est_cid,188.463992297818,2025-10-09,10.0
b1_b2_b3_volta,9,09:00–09:30,est_cid,418.607663897284,2025-10-09,24.0
b1_b2_b3_volta,9,09:30–10:00,est_cid,373.048681508441,2025-10-09,13.0
b1_b2_b3_volta,10,10:00–10:30,est_cid,414.484323010967,2025-10-09,10.0
b1_b2_b3_volta,10,10:30–11:00,est_cid,415.183586107228,2025-10-09,8.0
b1_b2_b3_volta,11,11:00–11:30,est_cid,549.823696370113,2025-10-09,8.0
b1_b2_b3_volta,11,11:30–12:00,est_cid,497.874016586235,2025-10-09,11.0
b1_b2_b3_volta,12,12:00–12:30,est_cid,611.636514592557,2025-10-09,10.0
b1_b2_b3_volta,12,12:30–13:00,est_cid,525.668562752893,2025-10-09,13.0
b1_b2_b3_volta,13,13:00–13:30,est_cid,503.177063586708,2025-10-09,13.0
b1_b2_b3_volta,13,13:30–14:00,est_cid,504.165101858514,2025-10-09,10.0
b1_b2_b3_volta,14,14:00–14:30,est_cid,682.855334340424,2025-10-09,8.0
b1_b2_b3_volta,14,14:30–15:00,est_cid,747.603065072183,2025-10-09,10.0
b1_b2_b3_volta,15,15:00–15:30,est_cid,1049.34042405299,2025-10-09,10.0
b1_b2_b3_volta,15,15:30–16:00,est_cid,1219.64353852667,2025-10-09,17.0
b1_b2_b3_volta,16,16:00–16:15,est_cid,901.964997418305,2025-10-09,9.0
b1_b2_b3_volta,16,16:15–16:30,est_cid,862.192277989189,2025-10-09,9.0
b1_b2_b3_volta,16,16:30–16:45,est_cid,872.880866600537,2025-10-09,14.0
b1_b2_b3_volta,16,16:45–17:00,est_cid,908.976258959192,2025-10-09,15.0
b1_b2_b3_volta,17,17:00–17:15,est_cid,1401.27020255228,2025-10-09,12.0
b1_b2_b3_volta,17,17:15–17:30,est_cid,1159.00325760222,2025-10-09,16.0
b1_b2_b3_volta,17,17:30–17:45,est_cid,1116.02393902741,2025-10-09,15.0
b1_b2_b3_volta,17,17:45–18:00,est_cid,828.95687894702,2025-10-09,15.0
b1_b2_b3_volta,18,18:00–18:15,est_cid,1298.76598931334,2025-10-09,15.0
b1_b2_b3_volta,18,18:15–18:30,est_cid,890.300235702693,2025-10-09,17.0
b1_b2_b3_volta,18,18:30–18:45,est_cid,610.873627770651,2025-10-09,10.0
b1_b2_b3_volta,18,18:45–19:00,est_cid,449.318833475824,2025-10-09,12.0
b1_b2_b3_volta,19,19:00–19:15,est_cid,529.107847853641,2025-10-09,9.0
b1_b2_b3_volta,19,19:15–19:30,est_cid,340.37932240081,2025-10-09,7.0
b1_b2_b3_volta,19,19:30–19:45,est_cid,218.848330732492,2025-10-09,5.0
b1_b2_b3_volta,19,19:45–20:00,est_cid,159.478937728938,2025-10-09,3.0
b1_b2_b3_volta,20,20:00–20:30,est_cid,269.213483146925,2025-10-09,5.0
b1_b2_b3_volta,20,20:30–21:00,est_cid,171.182078363063,2025-10-09,4.0
b1_b2_b3_volta,21,21:00–21:30,est_cid,215.550536369198,2025-10-09,3.0
b1_b2_b3_volta,21,21:30–22:00,est_cid,104.438531215162,2025-10-09,3.0
b1_b2_b3_volta,22,22:00–22:30,est_cid,149.570096031861,2025-10-09,4.0
b1_b2_b3_volta,22,22:30–23:00,est_cid,80.0714285714286,2025-10-09,2.0
b1_b2_b3_volta,23,23:00–23:30,est_cid,39.7692307692308,2025-10-09,4.0
b1_b2_b3_volta,23,23:30–00:00,est_ita,3.0,2025-10-09,1.0
b1_b2_ida,5,05:00–05:15,est_rod,1.0,2025-10-09,
b1_b2_ida,5,05:15–05:30,est_hip,290.979661016949,2025-10-09,2.0
b1_b2_ida,5,05:30–05:45,est_hip,516.423529411765,2025-10-09,5.0
b1_b2_ida,5,05:45–06:00,est_hip,495.639013731284,2025-10-09,5.0
b1_b2_ida,6,06:00–06:15,est_hip,709.231849334466,2025-10-09,8.0
b1_b2_ida,6,06:15–06:30,est_hip,891.943186346704,2025-10-09,7.0
b1_b2_ida,6,06:30–06:45,est_hip,991.696506986028,2025-10-09,12.0
b1_b2_ida,6,06:45–07:00,est_hip,980.510261854211,2025-10-09,13.0
b1_b2_ida,7,07:00–07:15,est_hip,1073.22358640332,2025-10-09,12.0
b1_b2_ida,7,07:15–07:30,est_hip,1180.20668395363,2025-10-09,14.0
b1_b2_ida,7,07:30–07:45,est_hip,1167.56778633897,2025-10-09,11.0
b1_b2_ida,7,07:45–08:00,est_rod,1155.71538461538,2025-10-09,12.0
b1_b2_ida,8,08:00–08:15,est_hip,891.868220193257,2025-10-09,12.0
b1_b2_ida,8,08:15–08:30,est_hip,827.342819260638,2025-10-09,11.0
b1_b2_ida,8,08:30–08:45,est_hip,670.25974025974,2025-10-09,7.0
b1_b2_ida,8,08:45–09:00,est_hip,634.613301282051,2025-10-09,9.0
b1_b2_ida,9,09:00–09:30,est_hip,816.751243534608,2025-10-09,9.0
b1_b2_ida,9,09:30–10:00,est_hip,592.210191082803,2025-10-09,8.0
b1_b2_ida,10,10:00–10:30,est_hip,440.045912910619,2025-10-09,7.0
b1_b2_ida,10,10:30–11:00,est_hip,427.790740740741,2025-10-09,6.0
b1_b2_ida,11,11:00–11:30,est_hip,346.379603729604,2025-10-09,6.0
b1_b2_ida,11,11:30–12:00,est_hip,339.248953383066,2025-10-09,6.0
b1_b2_ida,12,12:00–12:30,est_hip,444.652969678244,2025-10-09,8.0
b1_b2_ida,12,12:30–13:00,est_hip,503.180413154097,2025-10-09,8.0
b1_b2_ida,13,13:00–13:30,est_hip,432.228950506857,2025-10-09,8.0
b1_b2_ida,13,13:30–14:00,est_hip,414.078171828172,2025-10-09,6.0
b1_b2_ida,14,14:00–14:30,est_hip,323.370845493059,2025-10-09,6.0
b1_b2_ida,14,14:30–15:00,est_hip,302.839103977783,2025-10-09,6.0
b1_b2_ida,15,15:00–15:30,est_pit,296.144717296282,2025-10-09,4.0
b1_b2_ida,15,15:30–16:00,est_pit,285.82060084347,2025-10-09,3.0
b1_b2_ida,16,16:00–16:15,est_pit,190.515409039695,2025-10-09,2.0
b1_b2_ida,16,16:15–16:30,est_pit,220.678437303945,2025-10-09,3.0
b1_b2_ida,16,16:30–16:45,est_pit,185.245060020621,2025-10-09,2.0
b1_b2_ida,16,16:45–17:00,est_pit,231.15913389732,2025-10-09,3.0
b1_b2_ida,17,17:00–17:15,est_pit,295.758590736471,2025-10-09,3.0
b1_b2_ida,17,17:15–17:30,est_pit,341.634075987722,2025-10-09,3.0
b1_b2_ida,17,17:30–17:45,est_pit,337.300783915592,2025-10-09,3.0
b1_b2_ida,17,17:45–18:00,est_pit,297.476084897226,2025-10-09,4.0
b1_b2_ida,18,18:00–18:15,est_pit,332.767421434317,2025-10-09,3.0
b1_b2_ida,18,18:15–18:30,est_pit,333.029468308622,2025-10-09,3.0
b1_b2_ida,18,18:30–18:45,est_pit,254.482529803337,2025-10-09,4.0
b1_b2_ida,18,18:45–19:00,est_pit,167.034171615355,2025-10-09,3.0
b1_b2_ida,19,19:00–19:15,est_pit,131.888686171569,2025-10-09,2.0
b1_b2_ida,19,19:15–19:30,est_pit,153.885362177168,2025-10-09,1.0
b1_b2_ida,19,19:30–19:45,est_pit,66.8365391629149,2025-10-09,2.0
b1_b2_ida,19,19:45–20:00,est_pit,75.8017501017501,2025-10-09,1.0
b1_b2_ida,20,20:00–20:30,est_pit,118.785601682659,2025-10-09,2.0
b1_b2_ida,20,20:30–21:00,est_hip,90.8,2025-10-09,2.0
b1_b2_ida,21,21:00–21:30,est_pit,111.627532072862,2025-10-09,1.0
b1_b2_ida,21,21:30–22:00,est_rod,66.972972972973,2025-10-09,2.0
b1_b2_ida,22,22:00–22:30,est_pit,105.700811292576,2025-10-09,1.0
b1_b2_ida,22,22:30–23:00,est_rod,53.1818181818182,2025-10-09,2.0
b1_b2_ida,23,23:00–23:30,est_prq,12.2788461538462,2025-10-09,1.0
b3_ida,5,05:15–05:30,est_rod,106.134745762712,2025-10-09,1.0
b3_ida,5,05:30–05:45,est_rod,180.662800271624,2025-10-09,2.0
b3_ida,5,05:45–06:00,est_rod,182.660985908047,2025-10-09,3.0
b3_ida,6,06:00–06:15,est_rod,236.976637720941,2025-10-09,3.0
b3_ida,6,06:15–06:30,est_rod,357.851405047264,2025-10-09,4.0
b3_ida,6,06:30–06:45,est_rod,349.482564731757,2025-10-09,6.0
b3_ida,6,06:45–07:00,est_rod,389.430195674577,2025-10-09,5.0
b3_ida,7,07:00–07:15,est_rod,486.40509949987,2025-10-09,8.0
b3_ida,7,07:15–07:30,est_rod,434.980528461503,2025-10-09,7.0
b3_ida,7,07:30–07:45,est_rod,451.021300122183,2025-10-09,8.0
b3_ida,7,07:45–08:00,est_rod,399.317389222478,2025-10-09,6.0
b3_ida,8,08:00–08:15,est_rod,341.028347368396,2025-10-09,6.0
b3_ida,8,08:15–08:30,est_rod,307.948657232872,2025-10-09,5.0
b3_ida,8,08:30–08:45,est_rod,278.412065245603,2025-10-09,5.0
b3_ida,8,08:45–09:00,est_rod,221.436135510831,2025-10-09,4.0
b3_ida,9,09:00–09:30,est_rod,336.113017854143,2025-10-09,5.0
b3_ida,9,09:30–10:00,est_rod,247.965125653893,2025-10-09,3.0
b3_ida,10,10:00–10:30,est_rod,148.9292760034,2025-10-09,3.0
b3_ida,10,10:30–11:00,est_rod,171.692848754768,2025-10-09,3.0
b3_ida,11,11:00–11:30,rua_bah,203.211538461538,2025-10-09,3.0
b3_ida,11,11:30–12:00,rua_bah,214.676127320955,2025-10-09,4.0
b3_ida,12,12:00–12:30,est_rod,210.128836911254,2025-10-09,5.0
b3_ida,12,12:30–13:00,est_rod,228.239107653977,2025-10-09,4.0
b3_ida,13,13:00–13:30,est_rod,169.704226132381,2025-10-09,3.0
b3_ida,13,13:30–14:00,est_rod,168.156978796259,2025-10-09,3.0
b3_ida,14,14:00–14:30,rua_bah,192.456140350877,2025-10-09,3.0
b3_ida,14,14:30–15:00,rua_bah,165.492307692308,2025-10-09,4.0
b3_ida,15,15:00–15:30,rua_bah,275.063492063492,2025-10-09,4.0
b3_ida,15,15:30–16:00,rua_bah,276.776315789474,2025-10-09,4.0
b3_ida,16,16:00–16:15,rua_bah,144.0,2025-10-09,3.0
b3_ida,16,16:15–16:30,rua_bah,157.0,2025-10-09,3.0
b3_ida,16,16:30–16:45,rua_bah,160.0,2025-10-09,3.0
b3_ida,16,16:45–17:00,rua_bah,150.888888888889,2025-10-09,3.0
b3_ida,17,17:00–17:15,rua_bah,220.925925925926,2025-10-09,5.0
b3_ida,17,17:15–17:30,rua_bah,211.749084249084,2025-10-09,4.0
b3_ida,17,17:30–17:45,rua_bah,197.583333333333,2025-10-09,4.0
b3_ida,17,17:45–18:00,rua_bah,125.75,2025-10-09,5.0
b3_ida,18,18:00–18:15,rua_bah,204.473214285714,2025-10-09,4.0
b3_ida,18,18:15–18:30,rua_bah,133.857142857143,2025-10-09,2.0
b3_ida,18,18:30–18:45,rua_bah,116.6,2025-10-09,5.0
b3_ida,18,18:45–19:00,rua_bah,77.5,2025-10-09,4.0
b3_ida,19,19:00–19:15,est_rod,44.2811902215801,2025-10-09,2.0
b3_ida,19,19:15–19:30,rua_bah,55.0,2025-10-09,2.0
b3_ida,19,19:30–19:45,rua_bah,55.0,2025-10-09,1.0
b3_ida,19,19:45–20:00,rua_bah,41.0,2025-10-09,1.0
b3_ida,20,20:00–20:30,rua_bah,76.95,2025-10-09,2.0
b3_ida,20,20:30–21:00,rua_bah,48.8,2025-10-09,2.0
b3_ida,21,21:00–21:30,rua_bah,74.0,2025-10-09,2.0
b3_ida,21,21:30–22:00,rua_bah,39.0,2025-10-09,1.0
b3_ida,22,22:00–22:30,rua_bah,49.0,2025-10-09,2.0
b3_ida,22,22:30–23:00,rub_ber,34.0,2025-10-09,1.0
b3_ida,23,23:00–23:30,rub_ber,13.0,2025-10-09,2.0
b4_ida,5,05:15–05:30,est_ped,3.0,2025-10-09,
b4_ida,5,05:30–05:45,est_cdj,32.0214799820063,2025-10-09,
b4_ida,5,05:45–06:00,est_cdj,46.9815507961379,2025-10-09,1.0
b4_ida,6,06:00–06:15,est_cdj,55.6950585646238,2025-10-09,1.0
b4_ida,6,06:15–06:30,est_cdj,57.5652428768408,2025-10-09,2.0
b4_ida,6,06:30–06:45,est_cdj,75.3198217553584,2025-10-09,1.0
b4_ida,6,06:45–07:00,est_cdj,83.2528397624402,2025-10-09,1.0
b4_ida,7,07:00–07:15,est_cdj,112.08081654775,2025-10-09,1.0
b4_ida,7,07:15–07:30,est_cdj,106.109461833375,2025-10-09,2.0
b4_ida,7,07:30–07:45,est_cdj,100.095555402361,2025-10-09,1.0
b4_ida,7,07:45–08:00,est_cdj,86.8714529710406,2025-10-09,1.0
b4_ida,8,08:00–08:15,est_cdj,72.0097531767097,2025-10-09,1.0
b4_ida,8,08:15–08:30,est_cdj,78.6230080315151,2025-10-09,2.0
b4_ida,8,08:30–08:45,est_cdj,57.6645517446109,2025-10-09,1.0
b4_ida,8,08:45–09:00,est_ped,51.9300604741171,2025-10-09,1.0
b4_ida,9,09:00–09:30,est_cdj,79.281593442897,2025-10-09,3.0
b4_ida,9,09:30–10:00,est_cdj,98.1370513961881,2025-10-09,2.0
b4_ida,10,10:00–10:30,est_cdj,87.300396098339,2025-10-09,3.0
b4_ida,10,10:30–11:00,est_cdj,60.7626192055071,2025-10-09,2.0
b4_ida,11,11:00–11:30,est_cdj,76.0205445522853,2025-10-09,3.0
b4_ida,11,11:30–12:00,est_cdj,62.2375074979199,2025-10-09,2.0
b4_ida,12,12:00–12:30,est_cdj,95.1758700662284,2025-10-09,3.0
b4_ida,12,12:30–13:00,est_cdj,88.4982260016585,2025-10-09,2.0
b4_ida,13,13:00–13:30,est_cdj,97.0846966087483,2025-10-09,3.0
b4_ida,13,13:30–14:00,est_cdj,83.6009886529603,2025-10-09,2.0
b4_ida,14,14:00–14:30,est_cdj,94.1473630880004,2025-10-09,3.0
b4_ida,14,14:30–15:00,est_cdj,64.2064310259731,2025-10-09,2.0
b4_ida,15,15:00–15:30,est_cdj,66.8923026518281,2025-10-09,3.0
b4_ida,15,15:30–16:00,est_cdj,67.5754121986825,2025-10-09,2.0
b4_ida,16,16:00–16:15,est_cdj,34.3870487236341,2025-10-09,2.0
b4_ida,16,16:15–16:30,est_cdj,43.2955475177666,2025-10-09,1.0
b4_ida,16,16:30–16:45,est_cdj,42.7851785463496,2025-10-09,1.0
b4_ida,16,16:45–17:00,est_cdj,42.1682234892447,2025-10-09,2.0
b4_ida,17,17:00–17:15,est_cdj,55.0456936138427,2025-10-09,2.0
b4_ida,17,17:15–17:30,est_cdj,78.7892622749866,2025-10-09,2.0
b4_ida,17,17:30–17:45,est_cdj,63.5259555888239,2025-10-09,2.0
b4_ida,17,17:45–18:00,est_cdj,53.7884494027496,2025-10-09,1.0
b4_ida,18,18:00–18:15,est_cdj,52.9022353769094,2025-10-09,2.0
b4_ida,18,18:15–18:30,est_cdj,65.9803209924882,2025-10-09,2.0
b4_ida,18,18:30–18:45,est_cdj,29.8088026044993,2025-10-09,2.0
b4_ida,18,18:45–19:00,est_cdj,37.9267907162865,2025-10-09,2.0
b4_ida,19,19:00–19:15,est_cdj,22.6289055243416,2025-10-09,2.0
b4_ida,19,19:15–19:30,est_cdj,26.6071428571429,2025-10-09,1.0
b4_ida,19,19:30–19:45,est_cdj,10.6637931034483,2025-10-09,
b4_ida,19,19:45–20:00,est_cdj,16.8,2025-10-09,2.0
b4_ida,20,20:00–20:30,est_cdj,20.2434988179669,2025-10-09,1.0
b4_ida,20,20:30–21:00,est_cdj,20.7932367149758,2025-10-09,2.0
b4_ida,21,21:00–21:30,est_rvm,20.0666666666667,2025-10-09,1.0
b4_ida,21,21:30–22:00,est_cdj,9.42982456140351,2025-10-09,2.0
b4_ida,22,22:00–22:30,est_cdj,11.4722222222222,2025-10-09,1.0
b4_ida,22,22:30–23:00,est_bar,1.0,2025-10-09,1.0
b4_ida,23,23:00–23:30,est_lapa,2.125,2025-10-09,1.0
b4_volta,5,05:30–05:45,est_prq,5.94949494949495,2025-10-09,
b4_volta,5,05:45–06:00,est_prq,8.90101838052658,2025-10-09,1.0
b4_volta,6,06:00–06:15,est_prq,12.6105074013862,2025-10-09,1.0
b4_volta,6,06:15–06:30,est_prq,5.1510496671787,2025-10-09,1.0
b4_volta,6,06:30–06:45,est_prq,8.26758643713531,2025-10-09,2.0
b4_volta,6,06:45–07:00,est_prq,21.8397022332506,2025-10-09,1.0
b4_volta,7,07:00–07:15,est_prq,10.5379575163399,2025-10-09,1.0
b4_volta,7,07:15–07:30,est_prq,18.449306489702,2025-10-09,1.0
